dataset,seed,t,J,silhouette,margin,error,g,entanglement_proxy_E,delta_accuracy_vs_J0
Kuzushiji-MNIST,11,1.0,0.3,0.32923231099899425,0.49245991686604895,0.2171948092405889,0.6044974186244543,0.6298152870979951,0.017704328416784054
Kuzushiji-MNIST,23,1.0,0.3,0.3430619549966324,0.5056112681086163,0.21286468559137417,0.6358085375138746,0.6466517103096856,0.016091885655038878
Kuzushiji-MNIST,37,1.0,0.3,0.3388826822283042,0.5196872372312555,0.20839803265211293,0.6501718868074469,0.62021331118134,0.027280474741943554
Kuzushiji-MNIST,47,1.0,0.3,0.33392563096638594,0.5110588894129772,0.20193278308016796,0.6430517372991952,0.6435942975225004,0.01293041378313492
Kuzushiji-MNIST,59,1.0,0.3,0.34911720196191864,0.5026655243761234,0.22234492122717087,0.6294378051108712,0.6581579931262953,0.017280164055225443
Kuzushiji-MNIST,11,1.0,0.4,0.3147323109989943,0.48945991686604895,0.2356948092405889,0.5684974186244545,0.673815287097995,0.015304328416784056
Kuzushiji-MNIST,23,1.0,0.4,0.32856195499663243,0.5026112681086163,0.23136468559137416,0.5998085375138746,0.6906517103096855,0.013691885655038878
Kuzushiji-MNIST,37,1.0,0.4,0.32438268222830424,0.5166872372312556,0.22689803265211292,0.6141718868074469,0.66421331118134,0.024880474741943555
Kuzushiji-MNIST,47,1.0,0.4,0.319425630966386,0.5080588894129772,0.22043278308016795,0.6070517372991953,0.6875942975225003,0.01053041378313492
Kuzushiji-MNIST,59,1.0,0.4,0.3346172019619187,0.49966552437612344,0.24084492122717086,0.5934378051108713,0.7021579931262952,0.014880164055225444
Kuzushiji-MNIST,11,1.25,0.0,0.2960373889519656,0.41286516407876783,0.22303583025261575,0.4858667227781176,0.2965299181754296,0.014478847111297467
Kuzushiji-MNIST,23,1.25,0.0,0.3027154932204748,0.44041456102012955,0.2195479772972707,0.5235820769433336,0.29027877485553416,0.00760974596176037
Kuzushiji-MNIST,37,1.25,0.0,0.28409294929069123,0.39642149364366097,0.23303071046722657,0.4474837324671256,0.2878051487047684,0.011693969263196545
Kuzushiji-MNIST,47,1.25,0.0,0.2847216868422458,0.4226898144899667,0.23236681430048628,0.47504468703172614,0.28394852460934444,0.00851359282115253
Kuzushiji-MNIST,59,1.25,0.0,0.3011982085806542,0.43524002365061104,0.22639377176276176,0.5100444604685035,0.3124779325853852,0.01152259957980665
Kuzushiji-MNIST,11,1.25,0.03,0.30877238895196557,0.43005516407876787,0.21753083025261574,0.5212967227781177,0.3459099181754296,0.016170847111297466
Kuzushiji-MNIST,23,1.25,0.03,0.3154504932204748,0.4576045610201296,0.2140429772972707,0.5590120769433337,0.33965877485553414,0.00930174596176037
Kuzushiji-MNIST,37,1.25,0.03,0.29682794929069123,0.413611493643661,0.22752571046722656,0.48291373246712566,0.3371851487047684,0.013385969263196544
Kuzushiji-MNIST,47,1.25,0.03,0.2974566868422458,0.4398798144899667,0.22686181430048627,0.5104746870317263,0.3333285246093444,0.010205592821152529
Kuzushiji-MNIST,59,1.25,0.03,0.3139332085806542,0.4524300236506111,0.22088877176276175,0.5454744604685035,0.3618579325853852,0.01321459957980665
Kuzushiji-MNIST,11,1.25,0.06,0.3199773889519656,0.4456251640787678,0.21301583025261575,0.5525867227781176,0.3920499181754296,0.017646847111297468
Kuzushiji-MNIST,23,1.25,0.06,0.3266554932204748,0.47317456102012945,0.2095279772972707,0.5903020769433336,0.38579877485553415,0.010777745961760371
Kuzushiji-MNIST,37,1.25,0.06,0.30803294929069125,0.4291814936436609,0.22301071046722656,0.5142037324671256,0.3833251487047684,0.014861969263196545
Kuzushiji-MNIST,47,1.25,0.06,0.3086616868422458,0.45544981448996663,0.22234681430048628,0.5417646870317261,0.37946852460934444,0.01168159282115253
Kuzushiji-MNIST,59,1.25,0.06,0.32513820858065423,0.468000023650611,0.21637377176276176,0.5767644604685035,0.4079979325853852,0.014690599579806651
Kuzushiji-MNIST,11,1.25,0.1,0.33253738895196555,0.4638651640787678,0.20853583025261577,0.5878667227781176,0.4485299181754296,0.019278847111297466
Kuzushiji-MNIST,23,1.25,0.1,0.3392154932204748,0.4914145610201295,0.20504797729727073,0.6255820769433335,0.44227877485553413,0.01240974596176037
Kuzushiji-MNIST,37,1.25,0.1,0.3205929492906912,0.44742149364366096,0.21853071046722658,0.5494837324671256,0.4398051487047684,0.016493969263196545
Kuzushiji-MNIST,47,1.25,0.1,0.3212216868422458,0.47368981448996667,0.2178668143004863,0.5770446870317262,0.4359485246093444,0.01331359282115253
Kuzushiji-MNIST,59,1.25,0.1,0.3376982085806542,0.48624002365061103,0.21189377176276178,0.6120444604685034,0.46447793258538517,0.01632259957980665
Kuzushiji-MNIST,11,1.25,0.15,0.3444123889519656,0.4826151640787678,0.20541083025261575,0.6216167227781176,0.5110299181754296,0.020778847111297467
Kuzushiji-MNIST,23,1.25,0.15,0.3510904932204748,0.5101645610201295,0.2019229772972707,0.6593320769433336,0.5047787748555341,0.013909745961760369
Kuzushiji-MNIST,37,1.25,0.15,0.33246794929069123,0.46617149364366095,0.21540571046722656,0.5832337324671256,0.5023051487047684,0.017993969263196543
Kuzushiji-MNIST,47,1.25,0.15,0.3330966868422458,0.49243981448996665,0.21474181430048628,0.6107946870317262,0.4984485246093444,0.014813592821152528
Kuzushiji-MNIST,59,1.25,0.15,0.3495732085806542,0.504990023650611,0.20876877176276176,0.6457944604685034,0.5269779325853852,0.01782259957980665
Kuzushiji-MNIST,11,1.25,0.22,0.35389738895196554,0.5013051640787678,0.20565583025261575,0.6495467227781175,0.5834099181754296,0.021870847111297463
Kuzushiji-MNIST,23,1.25,0.22,0.3605754932204748,0.5288545610201295,0.2021679772972707,0.6872620769433335,0.5771587748555341,0.015001745961760368
Kuzushiji-MNIST,37,1.25,0.22,0.3419529492906912,0.484861493643661,0.21565071046722656,0.6111637324671257,0.5746851487047684,0.019085969263196542
Kuzushiji-MNIST,47,1.25,0.22,0.34258168684224577,0.5111298144899666,0.21498681430048627,0.6387246870317261,0.5708285246093444,0.015905592821152528
Kuzushiji-MNIST,59,1.25,0.22,0.3590582085806542,0.5236800236506111,0.20901377176276176,0.6737244604685035,0.5993579325853852,0.018914599579806648
Kuzushiji-MNIST,11,1.25,0.3,0.35453738895196557,0.5118651640787678,0.21253583025261577,0.6538667227781175,0.6445299181754297,0.021678847111297465
Kuzushiji-MNIST,23,1.25,0.3,0.3612154932204748,0.5394145610201295,0.20904797729727073,0.6915820769433335,0.6382787748555342,0.01480974596176037
Kuzushiji-MNIST,37,1.25,0.3,0.34259294929069123,0.495421493643661,0.22253071046722658,0.6154837324671256,0.6358051487047685,0.018893969263196544
Kuzushiji-MNIST,47,1.25,0.3,0.3432216868422458,0.5216898144899667,0.2218668143004863,0.6430446870317261,0.6319485246093445,0.01571359282115253
Kuzushiji-MNIST,59,1.25,0.3,0.3596982085806542,0.5342400236506111,0.21589377176276178,0.6780444604685034,0.6604779325853852,0.01872259957980665
Kuzushiji-MNIST,11,1.25,0.4,0.3400373889519656,0.5088651640787678,0.23103583025261576,0.6178667227781177,0.6885299181754296,0.019278847111297466
Kuzushiji-MNIST,23,1.25,0.4,0.34671549322047485,0.5364145610201295,0.22754797729727072,0.6555820769433337,0.6822787748555341,0.01240974596176037
Kuzushiji-MNIST,37,1.25,0.4,0.32809294929069127,0.492421493643661,0.24103071046722657,0.5794837324671257,0.6798051487047684,0.016493969263196545
Kuzushiji-MNIST,47,1.25,0.4,0.32872168684224584,0.5186898144899666,0.2403668143004863,0.6070446870317263,0.6759485246093444,0.01331359282115253
Kuzushiji-MNIST,59,1.25,0.4,0.34519820858065425,0.5312400236506111,0.23439377176276177,0.6420444604685036,0.7044779325853852,0.01632259957980665
Kuzushiji-MNIST,11,1.5,0.0,0.31083943405777414,0.4176215849086744,0.21875405168732237,0.5097069672791261,0.32470252720692616,0.00825802796749523
Kuzushiji-MNIST,23,1.5,0.0,0.293701938791956,0.41421948078681153,0.2200445341812601,0.4878768853975074,0.32862717130736074,0.007562344349750682
Kuzushiji-MNIST,37,1.5,0.0,0.2956848123997165,0.4090957430804937,0.2308902240456043,0.4738903314346059,0.28023666718690954,0.014919159900736799
Kuzushiji-MNIST,47,1.5,0.0,0.30935679629300505,0.4269913346367947,0.2249243980136592,0.5114237329161404,0.33307711756028235,0.01035514988887897
Kuzushiji-MNIST,59,1.5,0.0,0.28767564778730853,0.43179186493542,0.2260789171936203,0.4933885955291083,0.3087621595152496,0.00409368232384183
Kuzushiji-MNIST,11,1.5,0.03,0.32357443405777414,0.43481158490867444,0.21324905168732236,0.5451369672791263,0.37408252720692614,0.009950027967495228
Kuzushiji-MNIST,23,1.5,0.03,0.306436938791956,0.43140948078681157,0.2145395341812601,0.5233068853975074,0.3780071713073607,0.009254344349750681
Kuzushiji-MNIST,37,1.5,0.03,0.3084198123997165,0.4262857430804937,0.2253852240456043,0.509320331434606,0.3296166671869095,0.016611159900736798
Kuzushiji-MNIST,47,1.5,0.03,0.3220917962930051,0.4441813346367947,0.2194193980136592,0.5468537329161407,0.38245711756028233,0.012047149888878969
Kuzushiji-MNIST,59,1.5,0.03,0.3004106477873085,0.44898186493542,0.2205739171936203,0.5288185955291083,0.3581421595152496,0.005785682323841829
Kuzushiji-MNIST,11,1.5,0.06,0.33477943405777416,0.45038158490867436,0.20873405168732237,0.5764269672791261,0.42022252720692616,0.01142602796749523
Kuzushiji-MNIST,23,1.5,0.06,0.317641938791956,0.4469794807868115,0.2100245341812601,0.5545968853975074,0.42414717130736074,0.010730344349750683
Kuzushiji-MNIST,37,1.5,0.06,0.3196248123997165,0.44185574308049363,0.2208702240456043,0.5406103314346059,0.37575666718690953,0.0180871599007368
Kuzushiji-MNIST,47,1.5,0.06,0.3332967962930051,0.45975133463679463,0.2149043980136592,0.5781437329161405,0.42859711756028235,0.01352314988887897
Kuzushiji-MNIST,59,1.5,0.06,0.31161564778730855,0.46455186493541994,0.2160589171936203,0.5601085955291083,0.4042821595152496,0.00726168232384183
Kuzushiji-MNIST,11,1.5,0.1,0.3473394340577741,0.4686215849086744,0.20425405168732239,0.6117069672791262,0.47670252720692613,0.01305802796749523
Kuzushiji-MNIST,23,1.5,0.1,0.330201938791956,0.4652194807868115,0.20554453418126012,0.5898768853975074,0.4806271713073607,0.012362344349750682
Kuzushiji-MNIST,37,1.5,0.1,0.3321848123997165,0.46009574308049367,0.21639022404560432,0.5758903314346058,0.4322366671869095,0.019719159900736798
Kuzushiji-MNIST,47,1.5,0.1,0.34585679629300503,0.47799133463679466,0.21042439801365923,0.6134237329161405,0.4850771175602823,0.01515514988887897
Kuzushiji-MNIST,59,1.5,0.1,0.3241756477873085,0.48279186493542,0.21157891719362032,0.5953885955291082,0.46076215951524957,0.00889368232384183
Kuzushiji-MNIST,11,1.5,0.15,0.35921443405777415,0.4873715849086744,0.20112905168732237,0.6454569672791262,0.5392025272069261,0.014558027967495227
Kuzushiji-MNIST,23,1.5,0.15,0.342076938791956,0.4839694807868115,0.2024195341812601,0.6236268853975074,0.5431271713073608,0.01386234434975068
Kuzushiji-MNIST,37,1.5,0.15,0.3440598123997165,0.47884574308049366,0.2132652240456043,0.6096403314346058,0.4947366671869095,0.0212191599007368
Kuzushiji-MNIST,47,1.5,0.15,0.3577317962930051,0.49674133463679465,0.2072993980136592,0.6471737329161404,0.5475771175602824,0.016655149888878968
Kuzushiji-MNIST,59,1.5,0.15,0.33605064778730853,0.50154186493542,0.2084539171936203,0.6291385955291082,0.5232621595152496,0.010393682323841828
Kuzushiji-MNIST,11,1.5,0.22,0.3686994340577741,0.5060615849086744,0.20137405168732236,0.6733869672791262,0.6115825272069261,0.015650027967495227
Kuzushiji-MNIST,23,1.5,0.22,0.35156193879195596,0.5026594807868116,0.2026645341812601,0.6515568853975074,0.6155071713073608,0.01495434434975068
Kuzushiji-MNIST,37,1.5,0.22,0.35354481239971647,0.4975357430804937,0.2135102240456043,0.6375703314346058,0.5671166671869095,0.022311159900736795
Kuzushiji-MNIST,47,1.5,0.22,0.3672167962930051,0.5154313346367947,0.2075443980136592,0.6751037329161406,0.6199571175602824,0.017747149888878967
Kuzushiji-MNIST,59,1.5,0.22,0.3455356477873085,0.52023186493542,0.2086989171936203,0.6570685955291081,0.5956421595152496,0.011485682323841827
Kuzushiji-MNIST,11,1.5,0.3,0.36933943405777414,0.5166215849086744,0.2082540516873224,0.6777069672791262,0.6727025272069261,0.015458027967495229
Kuzushiji-MNIST,23,1.5,0.3,0.352201938791956,0.5132194807868116,0.20954453418126012,0.6558768853975074,0.6766271713073608,0.014762344349750682
Kuzushiji-MNIST,37,1.5,0.3,0.3541848123997165,0.5080957430804938,0.22039022404560432,0.6418903314346058,0.6282366671869095,0.022119159900736797
Kuzushiji-MNIST,47,1.5,0.3,0.36785679629300505,0.5259913346367947,0.21442439801365923,0.6794237329161406,0.6810771175602824,0.01755514988887897
Kuzushiji-MNIST,59,1.5,0.3,0.3461756477873085,0.53079186493542,0.21557891719362032,0.6613885955291082,0.6567621595152496,0.01129368232384183
Kuzushiji-MNIST,11,1.5,0.4,0.3548394340577742,0.5136215849086743,0.22675405168732238,0.641706967279126,0.7167025272069261,0.01305802796749523
Kuzushiji-MNIST,23,1.5,0.4,0.33770193879195604,0.5102194807868115,0.2280445341812601,0.6198768853975073,0.7206271713073608,0.012362344349750682
Kuzushiji-MNIST,37,1.5,0.4,0.33968481239971654,0.5050957430804937,0.2388902240456043,0.6058903314346058,0.6722366671869094,0.019719159900736798
Kuzushiji-MNIST,47,1.5,0.4,0.3533567962930051,0.5229913346367946,0.23292439801365922,0.6434237329161405,0.7250771175602824,0.01515514988887897
Kuzushiji-MNIST,59,1.5,0.4,0.33167564778730857,0.5277918649354199,0.2340789171936203,0.6253885955291082,0.7007621595152496,0.00889368232384183
Kuzushiji-MNIST,11,2.0,0.0,0.30762382614440936,0.42079355799459756,0.24291390417876868,0.48550347996023824,0.2779441150408119,0.008992157126241634
Kuzushiji-MNIST,23,2.0,0.0,0.3098613799107559,0.4259594305675498,0.23206780545127675,0.5037530050270289,0.32062033309739163,0.008276179288260804
Kuzushiji-MNIST,37,2.0,0.0,0.31075279128114236,0.41762742984826484,0.22898893084767827,0.499391290281729,0.3108697505168277,-0.0012289215979185125
Kuzushiji-MNIST,47,2.0,0.0,0.30075562277679135,0.4326553085620533,0.23063136054094102,0.5027795707979036,0.2816497347067962,0.009121207109090756
Kuzushiji-MNIST,59,2.0,0.0,0.309797775976573,0.43060788838157343,0.222112197037575,0.5182934673205715,0.3016065808164514,0.012922691600371707
Kuzushiji-MNIST,11,2.0,0.03,0.32035882614440936,0.4379835579945976,0.23740890417876867,0.5209334799602382,0.3273241150408119,0.010684157126241633
Kuzushiji-MNIST,23,2.0,0.03,0.3225963799107559,0.44314943056754985,0.22656280545127674,0.539183005027029,0.3700003330973916,0.009968179288260803
Kuzushiji-MNIST,37,2.0,0.03,0.32348779128114236,0.4348174298482649,0.22348393084767826,0.534821290281729,0.36024975051682767,0.0004630784020814866
Kuzushiji-MNIST,47,2.0,0.03,0.31349062277679135,0.44984530856205335,0.225126360540941,0.5382095707979037,0.3310297347067962,0.010813207109090756
Kuzushiji-MNIST,59,2.0,0.03,0.322532775976573,0.4477978883815735,0.216607197037575,0.5537234673205714,0.3509865808164514,0.014614691600371706
Kuzushiji-MNIST,11,2.0,0.06,0.3315638261444094,0.45355355799459746,0.23289390417876868,0.5522234799602382,0.3734641150408119,0.012160157126241635
Kuzushiji-MNIST,23,2.0,0.06,0.3338013799107559,0.4587194305675497,0.22204780545127675,0.5704730050270289,0.4161403330973916,0.011444179288260805
Kuzushiji-MNIST,37,2.0,0.06,0.3346927912811424,0.45038742984826474,0.21896893084767827,0.5661112902817289,0.4063897505168277,0.0019390784020814882
Kuzushiji-MNIST,47,2.0,0.06,0.32469562277679137,0.4654153085620532,0.22061136054094102,0.5694995707979036,0.3771697347067962,0.012289207109090757
Kuzushiji-MNIST,59,2.0,0.06,0.333737775976573,0.46336788838157333,0.212092197037575,0.5850134673205714,0.3971265808164514,0.016090691600371708
Kuzushiji-MNIST,11,2.0,0.1,0.34412382614440934,0.4717935579945975,0.2284139041787687,0.5875034799602381,0.42994411504081187,0.013792157126241635
Kuzushiji-MNIST,23,2.0,0.1,0.3463613799107559,0.47695943056754975,0.21756780545127677,0.6057530050270289,0.4726203330973916,0.013076179288260804
Kuzushiji-MNIST,37,2.0,0.1,0.34725279128114234,0.4686274298482648,0.21448893084767828,0.6013912902817289,0.46286975051682766,0.003571078402081488
Kuzushiji-MNIST,47,2.0,0.1,0.33725562277679133,0.48365530856205324,0.21613136054094104,0.6047795707979035,0.4336497347067962,0.013921207109090757
Kuzushiji-MNIST,59,2.0,0.1,0.34629777597657296,0.48160788838157337,0.20761219703757502,0.6202934673205713,0.4536065808164514,0.01772269160037171
Kuzushiji-MNIST,11,2.0,0.15,0.35599882614440936,0.49054355799459753,0.22528890417876868,0.6212534799602383,0.49244411504081187,0.015292157126241632
Kuzushiji-MNIST,23,2.0,0.15,0.3582363799107559,0.4957094305675498,0.21444280545127675,0.639503005027029,0.5351203330973916,0.014576179288260802
Kuzushiji-MNIST,37,2.0,0.15,0.35912779128114236,0.4873774298482648,0.21136393084767827,0.6351412902817289,0.5253697505168277,0.005071078402081486
Kuzushiji-MNIST,47,2.0,0.15,0.34913062277679136,0.5024053085620532,0.21300636054094102,0.6385295707979036,0.4961497347067962,0.015421207109090755
Kuzushiji-MNIST,59,2.0,0.15,0.358172775976573,0.5003578883815734,0.204487197037575,0.6540434673205713,0.5161065808164514,0.019222691600371707
Kuzushiji-MNIST,11,2.0,0.22,0.36548382614440933,0.5092335579945975,0.22553390417876867,0.6491834799602381,0.5648241150408119,0.01638415712624163
Kuzushiji-MNIST,23,2.0,0.22,0.3677213799107559,0.5143994305675498,0.21468780545127675,0.6674330050270288,0.6075003330973916,0.0156681792882608
Kuzushiji-MNIST,37,2.0,0.22,0.3686127912811423,0.5060674298482648,0.21160893084767826,0.6630712902817288,0.5977497505168277,0.006163078402081485
Kuzushiji-MNIST,47,2.0,0.22,0.3586156227767913,0.5210953085620532,0.21325136054094102,0.6664595707979035,0.5685297347067961,0.016513207109090752
Kuzushiji-MNIST,59,2.0,0.22,0.36765777597657295,0.5190478883815733,0.204732197037575,0.6819734673205713,0.5884865808164514,0.020314691600371707
Kuzushiji-MNIST,11,2.0,0.3,0.36612382614440936,0.5197935579945975,0.2324139041787687,0.6535034799602382,0.6259441150408119,0.016192157126241634
Kuzushiji-MNIST,23,2.0,0.3,0.3683613799107559,0.5249594305675498,0.22156780545127677,0.671753005027029,0.6686203330973917,0.015476179288260804
Kuzushiji-MNIST,37,2.0,0.3,0.36925279128114236,0.5166274298482648,0.2184889308476783,0.6673912902817289,0.6588697505168277,0.005971078402081487
Kuzushiji-MNIST,47,2.0,0.3,0.35925562277679135,0.5316553085620532,0.22013136054094104,0.6707795707979035,0.6296497347067962,0.016321207109090755
Kuzushiji-MNIST,59,2.0,0.3,0.368297775976573,0.5296078883815734,0.21161219703757503,0.6862934673205713,0.6496065808164515,0.02012269160037171
Kuzushiji-MNIST,11,2.0,0.4,0.3516238261444094,0.5167935579945975,0.2509139041787687,0.6175034799602381,0.6699441150408119,0.013792157126241635
Kuzushiji-MNIST,23,2.0,0.4,0.35386137991075595,0.5219594305675498,0.24006780545127676,0.635753005027029,0.7126203330973916,0.013076179288260804
Kuzushiji-MNIST,37,2.0,0.4,0.3547527912811424,0.5136274298482648,0.23698893084767828,0.6313912902817289,0.7028697505168277,0.003571078402081488
Kuzushiji-MNIST,47,2.0,0.4,0.3447556227767914,0.5286553085620532,0.23863136054094103,0.6347795707979036,0.6736497347067961,0.013921207109090757
